,Hostname,Port,Name,Status,Vlan,Duplex,Speed,Type,CDP_local_int,CDP_remote_device,CDP_remote_int,CDP_remote_platform,CDP_remote_capabilities,CDP_remote_ip,LLDP_local_port_id,LLDP_remote_chassis_id,LLDP_remote_port_id,LLDP_remote_port_description,LLDP_remote_system_name,LLDP_remote_system_description,LLDP_remote_system_capabilities,LLDP_remote_system_address,LLDP_remote_vlan_id
328,DC-ACS5-2,Ethernet105/1/17,***FEX2/3 WWTO Isilon node11 ***,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
329,DC-ACS5-2,Ethernet105/1/18,AMS Quantum at MOB,connected,500,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
330,DC-ACS5-2,Ethernet105/1/19,AMS Quantum at MOB,connected,500,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
331,DC-ACS5-2,Ethernet105/1/20,API KCAL ISIS mgmt port,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
332,DC-ACS5-2,Ethernet105/1/21,nxMDCp02-1,notconnect,899,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
333,DC-ACS5-2,Ethernet105/1/22,nxMDCp02-2,notconnect,899,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
334,DC-ACS5-2,Ethernet105/1/23,nxMDCp02,notconnect,898,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
335,DC-ACS5-2,Ethernet105/1/24,INC03952590,connected,500,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
336,DC-ACS5-2,Ethernet105/1/25,--,connected,500,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
337,DC-ACS5-2,Ethernet105/1/26,P1 WebSense U8 11-03 TSK JAN 21 2013,notconnect,883,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
338,DC-ACS5-2,Ethernet105/1/27,ibatlp01-NIC1,notconnect,822,half,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
339,DC-ACS5-2,Ethernet105/1/28,ibatlp02-NIC1,notconnect,822,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
340,DC-ACS5-2,Ethernet105/1/29,--,notconnect,721,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
341,DC-ACS5-2,Ethernet105/1/30,--,notconnect,821,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
342,DC-ACS5-2,Ethernet105/1/31,--,connected,821,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
343,DC-ACS5-2,Ethernet105/1/32,Zoltn_Avigilon-NVR-srvr_2018-06-11,notconnect,881,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
344,DC-ACS5-2,Ethernet105/1/33,Websense-smtp4.mtvn.ad.viacom.com . P1,connected,871,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
345,DC-ACS5-2,Ethernet105/1/34,isclsp17,notconnect,890,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
346,DC-ACS5-2,Ethernet105/1/35,Websense-smtp3.mtvn.ad.viacom.com . C1,connected,67,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
347,DC-ACS5-2,Ethernet105/1/36,DC-WebsenseV10K-02.mtvn.ad.viacom.com Management P1,connected,18,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
348,DC-ACS5-2,Ethernet105/1/37,3PAR-Server-POC-Temp,connected,927,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
349,DC-ACS5-2,Ethernet105/1/38,3PAR-Server-POC-Temp,connected,927,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
350,DC-ACS5-2,Ethernet105/1/39,3PAR-Server-POC-Temp,notconnect,850,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
351,DC-ACS5-2,Ethernet105/1/40,3PAR-Server-POC-Temp,connected,883,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
352,DC-ACS5-2,Ethernet105/1/41,DC-WebsenseV10K-01.mtvn.ad.viacom.com Management C1,connected,67,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
353,DC-ACS5-2,Ethernet105/1/42,--,connected,500,full,1000,--,Ethernet105/1/42,MOB-METRO-MGMT-02,mgmt0,N77-C7702,Router Switch Supports-STP-Dispute,10.100.1.117,--,--,--,--,--,--,--,--,--
354,DC-ACS5-2,Ethernet105/1/43,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
355,DC-ACS5-2,Ethernet105/1/44,--,connected,500,full,1000,--,Ethernet105/1/44,MOB-METRO-MGMT-01,mgmt0,N77-C7702,Router Switch Supports-STP-Dispute,10.100.1.118,--,--,--,--,--,--,--,--,--
356,DC-ACS5-2,Ethernet105/1/45,msALSp45,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
357,DC-ACS5-2,Ethernet105/1/46,msSVWp01,notconnect,870,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
358,DC-ACS5-2,Ethernet105/1/47,msSVWp02,notconnect,870,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
359,DC-ACS5-2,Ethernet105/1/48,msSVWp03,notconnect,887,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
360,DC-ACS5-2,Ethernet106/1/1,--,connected,80,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
361,DC-ACS5-2,Ethernet106/1/2,***MOB-ISILON***,connected,80,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
362,DC-ACS5-2,Ethernet106/1/3,***MOB-ISILON***,connected,80,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
363,DC-ACS5-2,Ethernet106/1/4,***MOB-ISILON***,connected,80,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
364,DC-ACS5-2,Ethernet106/1/5,***MOB-ISILON***,connected,80,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
365,DC-ACS5-2,Ethernet106/1/6,--,connected,80,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
366,DC-ACS5-2,Ethernet106/1/7,***SMARTJOG-SERVER-10.40.4.6***,connected,80,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
367,DC-ACS5-2,Ethernet106/1/8,--,connected,67,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
368,DC-ACS5-2,Ethernet106/1/9,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
369,DC-ACS5-2,Ethernet106/1/10,***msADS02******Please Do Not Modify Ports***,connected,67,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
370,DC-ACS5-2,Ethernet106/1/11,INC06744051,connected,3165,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
371,DC-ACS5-2,Ethernet106/1/12,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
372,DC-ACS5-2,Ethernet106/1/13,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
373,DC-ACS5-2,Ethernet106/1/14,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
374,DC-ACS5-2,Ethernet106/1/15,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
375,DC-ACS5-2,Ethernet106/1/16,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
376,DC-ACS5-2,Ethernet106/1/17,***AVID SERVERS******Please Do Not Modify Ports***,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
377,DC-ACS5-2,Ethernet106/1/18,***SHVR3PRDAP02******Please Do Not Modify Ports***,notconnect,883,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
378,DC-ACS5-2,Ethernet106/1/19,FIDELISSENSORPARA2-idrac,notconnect,860,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
379,DC-ACS5-2,Ethernet106/1/20,ANI-MOB-ISIS,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
380,DC-ACS5-2,Ethernet106/1/21,***msISAp01******Please Do Not Modify Ports***,connected,850,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
381,DC-ACS5-2,Ethernet106/1/22,***msISAp01******Please Do Not Modify Ports***,connected,850,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
382,DC-ACS5-2,Ethernet106/1/23,***DL-BL-LINDBERG******Please Do Not Modify Ports***,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
383,DC-ACS5-2,Ethernet106/1/24,***tsMSTp01 nic1******Please Do Not Modify Ports***,connected,882,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
384,DC-ACS5-2,Ethernet106/1/25,***nxEAId01 slot3******Please Do Not Modify Ports***,connected,900,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
385,DC-ACS5-2,Ethernet106/1/26,--,connected,900,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
386,DC-ACS5-2,Ethernet106/1/27,ibatlp01-NIC2,notconnect,822,half,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
387,DC-ACS5-2,Ethernet106/1/28,ibatlp02-NIC2,notconnect,822,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
388,DC-ACS5-2,Ethernet106/1/29,HP-3PAR-STORAGE,notconnect,851,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
389,DC-ACS5-2,Ethernet106/1/30,HP-3PAR-STORAGE,notconnect,851,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
390,DC-ACS5-2,Ethernet106/1/31,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
391,DC-ACS5-2,Ethernet106/1/32,Zoltn_Avigilon-NVR-srvr_2018-06-11,connected,526,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
392,DC-ACS5-2,Ethernet106/1/33,HP-3PAR-STORAGE,notconnect,883,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
393,DC-ACS5-2,Ethernet106/1/34,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
394,DC-ACS5-2,Ethernet106/1/35,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
395,DC-ACS5-2,Ethernet106/1/36,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
396,DC-ACS5-2,Ethernet106/1/37,--,inactive,1438,full,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
397,DC-ACS5-2,Ethernet106/1/38,--,notconnect,1,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
398,DC-ACS5-2,Ethernet106/1/39,--,notconnect,1,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
399,DC-ACS5-2,Ethernet106/1/40,***nxVMIp01 RIB******Please Do Not Modify Ports***,notconnect,884,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
400,DC-ACS5-2,Ethernet106/1/41,*** For single-homed servers ***,notconnect,898,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
401,DC-ACS5-2,Ethernet106/1/42,--,notconnect,898,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
402,DC-ACS5-2,Ethernet106/1/43,--,notconnect,898,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
403,DC-ACS5-2,Ethernet106/1/44,*** For single-homed servers ***,notconnect,879,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
404,DC-ACS5-2,Ethernet106/1/45,--,notconnect,1,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
405,DC-ACS5-2,Ethernet106/1/46,--,notconnect,881,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
406,DC-ACS5-2,Ethernet106/1/47,--,connected,881,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
407,DC-ACS5-2,Ethernet106/1/48,--,notconnect,1,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
408,DC-ACS5-2,Ethernet107/1/1,INC06616871,connected,3165,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
409,DC-ACS5-2,Ethernet107/1/2,INC06616871,notconnect,3165,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
410,DC-ACS5-2,Ethernet107/1/3,--,notconnect,500,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
411,DC-ACS5-2,Ethernet107/1/4,"""Half Shell"" ISIS server",notconnect,725,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
412,DC-ACS5-2,Ethernet107/1/5,--,notconnect,500,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
413,DC-ACS5-2,Ethernet107/1/6,--,notconnect,500,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
414,DC-ACS5-2,Ethernet107/1/7,--,connected,1,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
415,DC-ACS5-2,Ethernet107/1/8,msalsp64 port 1,connected,898,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
416,DC-ACS5-2,Ethernet107/1/9,msalsp64 port 2,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
417,DC-ACS5-2,Ethernet107/1/10,msalsp65 port 1,connected,898,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
418,DC-ACS5-2,Ethernet107/1/11,msalsp65 port 2,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
419,DC-ACS5-2,Ethernet107/1/12,msalsp66 port 1,connected,898,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
420,DC-ACS5-2,Ethernet107/1/13,--,notconnect,883,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
421,DC-ACS5-2,Ethernet107/1/14,msalsp66 port 2,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
422,DC-ACS5-2,Ethernet107/1/15,msalsp67 port 1,connected,898,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
423,DC-ACS5-2,Ethernet107/1/16,msalsp67 port 2,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
424,DC-ACS5-2,Ethernet107/1/17,***CPSG-PRD4 websence***Please Do Not Modify Ports***,connected,850,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
425,DC-ACS5-2,Ethernet107/1/18,***CPS-MON-PARA webse***Please Do Not Modify Ports***,connected,850,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
426,DC-ACS5-2,Ethernet107/1/19,***nxldpp01 NIC1***Please Do Not Modify Ports***,connected,850,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
427,DC-ACS5-2,Ethernet107/1/20,***isilonnode1 nic1***Please Do Not Modify Ports***,connected,850,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
428,DC-ACS5-2,Ethernet107/1/21,***isilonnode1 nic2***Please Do Not Modify Ports***,connected,850,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
429,DC-ACS5-2,Ethernet107/1/22,***isilonnode3 nic2***Please Do Not Modify Ports***,connected,850,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
430,DC-ACS5-2,Ethernet107/1/23,***isilonnode3 nic1***Please Do Not Modify Ports***,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
431,DC-ACS5-2,Ethernet107/1/24,msalsp68 port 1,connected,898,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
432,DC-ACS5-2,Ethernet107/1/25,INC03941446,connected,860,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
433,DC-ACS5-2,Ethernet107/1/26,INC03941446,notconnect,860,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
434,DC-ACS5-2,Ethernet107/1/27,INC03941446,connected,860,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
435,DC-ACS5-2,Ethernet107/1/28,INC03941446,connected,860,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
436,DC-ACS5-2,Ethernet107/1/29,******Please Do Not Modify Ports***,notconnect,883,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
437,DC-ACS5-2,Ethernet107/1/30,INC03941446,connected,860,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
438,DC-ACS5-2,Ethernet107/1/31,--,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
439,DC-ACS5-2,Ethernet107/1/32,--,connected,500,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
440,DC-ACS5-2,Ethernet107/1/33,***msENCp01 NIC1***Please Do Not Modify Ports***,connected,500,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
441,DC-ACS5-2,Ethernet107/1/34,***MediuVu***Please Do Not Modify Ports***,connected,500,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
442,DC-ACS5-2,Ethernet107/1/35,--,connected,500,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
443,DC-ACS5-2,Ethernet107/1/36,***msMONp05***Please Do Not Modify Ports***,connected,500,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
444,DC-ACS5-2,Ethernet107/1/37,***JUNKMAN (NIC1)***Please Do Not Modify Ports***,notconnect,884,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
445,DC-ACS5-2,Ethernet107/1/38,***nxINFp05***Please Do Not Modify Ports***,notconnect,884,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
446,DC-ACS5-2,Ethernet107/1/39,--,notconnect,1,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
447,DC-ACS5-2,Ethernet107/1/40,msalsp68 port 2,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
448,DC-ACS5-2,Ethernet107/1/41,***nxDAMq02***Please Do Not Modify Ports***,notconnect,898,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
449,DC-ACS5-2,Ethernet107/1/42,***emRCPp01***Please Do Not Modify Ports***,notconnect,898,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
450,DC-ACS5-2,Ethernet107/1/43,***emRCPp02***Please Do Not Modify Ports***,notconnect,898,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
451,DC-ACS5-2,Ethernet107/1/44,*** For single-homed servers ***,notconnect,879,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
452,DC-ACS5-2,Ethernet107/1/45,***nxDAMp02***Please Do Not Modify Ports***,notconnect,884,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
453,DC-ACS5-2,Ethernet107/1/46,***isilonnode2 nic1***Please Do Not Modify Ports***,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
454,DC-ACS5-2,Ethernet107/1/47,***isilonnode2 nic2***Please Do Not Modify Ports***,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
455,DC-ACS5-2,Ethernet107/1/48,***MediuVu***Please Do Not Modify Ports***,notconnect,884,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
456,DC-ACS5-2,Ethernet122/1/1,Isilon Access in Editorial,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
457,DC-ACS5-2,Ethernet122/1/2,Isilon Access in Editorial,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
458,DC-ACS5-2,Ethernet122/1/3,Isilon Access in Editorial,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
459,DC-ACS5-2,Ethernet122/1/4,Isilon Access in Editorial,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
460,DC-ACS5-2,Ethernet122/1/5,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
461,DC-ACS5-2,Ethernet122/1/6,Isilon Access in Editorial,notconnect,899,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
462,DC-ACS5-2,Ethernet122/1/7,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
463,DC-ACS5-2,Ethernet122/1/8,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
464,DC-ACS5-2,Ethernet122/1/9,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
465,DC-ACS5-2,Ethernet122/1/10,Isilon Access in Editorial,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
466,DC-ACS5-2,Ethernet122/1/11,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
467,DC-ACS5-2,Ethernet122/1/12,Isilon Access in Editorial,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
468,DC-ACS5-2,Ethernet122/1/13,PCoIP - INC03957261,connected,724,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
469,DC-ACS5-2,Ethernet122/1/14,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
470,DC-ACS5-2,Ethernet122/1/15,Isilon Access in Editorial,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
471,DC-ACS5-2,Ethernet122/1/16,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
472,DC-ACS5-2,Ethernet122/1/17,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
473,DC-ACS5-2,Ethernet122/1/18,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
474,DC-ACS5-2,Ethernet122/1/19,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
475,DC-ACS5-2,Ethernet122/1/20,INC05605321,connected,66,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
476,DC-ACS5-2,Ethernet122/1/21,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
477,DC-ACS5-2,Ethernet122/1/22,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
478,DC-ACS5-2,Ethernet122/1/23,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
479,DC-ACS5-2,Ethernet122/1/24,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
480,DC-ACS5-2,Ethernet122/1/25,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
481,DC-ACS5-2,Ethernet122/1/26,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
482,DC-ACS5-2,Ethernet122/1/27,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
483,DC-ACS5-2,Ethernet122/1/28,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
484,DC-ACS5-2,Ethernet122/1/29,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
485,DC-ACS5-2,Ethernet122/1/30,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
486,DC-ACS5-2,Ethernet122/1/31,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
487,DC-ACS5-2,Ethernet122/1/32,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
488,DC-ACS5-2,Ethernet122/1/33,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
489,DC-ACS5-2,Ethernet122/1/34,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
490,DC-ACS5-2,Ethernet122/1/35,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
491,DC-ACS5-2,Ethernet122/1/36,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
492,DC-ACS5-2,Ethernet122/1/37,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
493,DC-ACS5-2,Ethernet122/1/38,Isilon Access in Editorial,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
494,DC-ACS5-2,Ethernet122/1/39,Isilon Access in Editorial,connected,682,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
495,DC-ACS5-2,Ethernet122/1/40,Isilon Access in Editorial,notconnect,682,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
496,DC-ACS5-2,Ethernet122/1/41,Metadata network for  WWTO,notconnect,899,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
497,DC-ACS5-2,Ethernet122/1/42,Metadata network for  WWTO,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
498,DC-ACS5-2,Ethernet122/1/43,Metadata network for  WWTO,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
499,DC-ACS5-2,Ethernet122/1/44,Metadata network for  WWTO,notconnect,899,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
500,DC-ACS5-2,Ethernet122/1/45,Metadata network for  WWTO,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
501,DC-ACS5-2,Ethernet122/1/46,Metadata network for  WWTO,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
